gene_short_name,num_cells_expressed,gene_id,status,term,estimate,std_err,test_val,p_value,normalized_effect,model_component,q_value
ASIC2,239,ASIC2,OK,treatmentcontrol,2.377988317,0.355282298,6.693236142,7.95E-11,3.400273523,count,2.88E-06
ZFAND3,223,ZFAND3,OK,treatmentcontrol,2.380563979,0.320515049,7.427307967,7.51E-13,3.363865852,count,2.72E-08
NTNG1,203,NTNG1,OK,treatmentcontrol,2.34149474,0.382318337,6.124463598,2.29E-09,3.359441133,count,4.75E-05
MAGI2,276,MAGI2,OK,treatmentcontrol,2.348211795,0.234375083,10.01903344,4.25E-21,3.356474264,count,1.55E-16
MAGI3,209,MAGI3,OK,treatmentcontrol,2.370441111,0.354826055,6.680572284,8.59E-11,3.349336623,count,3.11E-06
MYO10,236,MYO10,OK,treatmentcontrol,2.349747327,0.315023728,7.458953474,6.09E-13,3.344732283,count,2.21E-08
EXOC6B,212,EXOC6B,OK,treatmentcontrol,2.357273401,0.356566391,6.611036428,1.31E-10,3.319102952,count,4.74E-06
PKP4,210,PKP4,OK,treatmentcontrol,2.346910614,0.363323946,6.459553899,3.25E-10,3.304244205,count,9.88E-06
PDE4B,222,PDE4B,OK,treatmentcontrol,2.289016635,0.336558001,6.801254545,4.09E-11,3.253019803,count,1.48E-06
STXBP5L,207,STXBP5L,OK,treatmentcontrol,2.298536929,0.365667825,6.285860469,9.04E-10,3.250690306,count,1.88E-05
GABRB3,286,GABRB3,OK,treatmentcontrol,2.266529092,0.210898837,10.74699662,1.13E-23,3.24564899,count,4.13E-19
CNTN4,229,CNTN4,OK,treatmentcontrol,2.263577966,0.357029886,6.340023773,6.59E-10,3.238807752,count,1.37E-05
PPM1E,221,PPM1E,OK,treatmentcontrol,2.225832682,0.348447298,6.387860358,4.97E-10,3.159713344,count,1.03E-05
CCSER1,235,CCSER1,OK,treatmentcontrol,2.195826808,0.310851725,7.063904198,7.89E-12,3.130202627,count,2.86E-07
ZBTB20,294,ZBTB20,OK,treatmentcontrol,2.169265548,0.232065189,9.347655982,8.14E-19,3.114173735,count,2.97E-14
PCBP3,225,PCBP3,OK,treatmentcontrol,2.181549612,0.308017144,7.082559045,7.01E-12,3.096113626,count,2.54E-07
DSCAML1,270,DSCAML1,OK,treatmentcontrol,2.127809748,0.231041251,9.209652979,2.34E-18,3.0426685,count,8.51E-14
MBD5,272,MBD5,OK,treatmentcontrol,2.102713646,0.206658284,10.17483357,1.22E-21,3.00579402,count,4.44E-17
SNTG1,341,SNTG1,OK,treatmentcontrol,2.064404379,0.191511297,10.77954361,8.65E-24,2.972939444,count,3.16E-19
DOK6,341,DOK6,OK,treatmentcontrol,2.06452236,0.140847908,14.65781349,8.49E-39,2.972257382,count,3.11E-34
GRM7,209,GRM7,OK,treatmentcontrol,2.074846682,0.371529173,5.584613087,4.50E-08,2.961154968,count,0.000924229
CACNB2,217,CACNB2,OK,treatmentcontrol,2.024827115,0.317420234,6.379010837,5.24E-10,2.879681569,count,1.09E-05
TTC28,246,TTC28,OK,treatmentcontrol,2.021118323,0.270082664,7.48333229,5.18E-13,2.879064319,count,1.88E-08
FTO,217,FTO,OK,treatmentcontrol,2.036400509,0.30015026,6.784603515,4.54E-11,2.878586779,count,1.64E-06
AKAP6,208,AKAP6,OK,treatmentcontrol,2.020285567,0.300986148,6.712221076,7.08E-11,2.855485468,count,2.56E-06
GALNT7,224,GALNT7,OK,treatmentcontrol,1.993078391,0.2879488,6.921641588,1.94E-11,2.834084532,count,7.01E-07
NLK,270,NLK,OK,treatmentcontrol,1.980727854,0.223323584,8.869317862,3.01E-17,2.83307803,count,1.10E-12
RAB3C,223,RAB3C,OK,treatmentcontrol,1.974968131,0.314475726,6.280192611,9.35E-10,2.806241794,count,1.94E-05
CAMK1D,264,CAMK1D,OK,treatmentcontrol,1.948258184,0.232756543,8.370369133,1.15E-15,2.781104781,count,4.17E-11
PPP3CA,282,PPP3CA,OK,treatmentcontrol,1.942171979,0.198145925,9.801725576,2.38E-20,2.779851452,count,8.68E-16
ERC1,210,ERC1,OK,treatmentcontrol,1.96410353,0.283760646,6.921691067,1.94E-11,2.771167406,count,7.01E-07
CASK,247,CASK,OK,treatmentcontrol,1.941445506,0.241146405,8.050899632,1.09E-14,2.758118792,count,3.97E-10
CADM2,348,CADM2,OK,treatmentcontrol,1.905911681,0.142773594,13.34918895,1.53E-33,2.74535788,count,5.58E-29
NLGN4X,212,NLGN4X,OK,treatmentcontrol,1.930016698,0.329366771,5.85977964,1.01E-08,2.741714156,count,0.000209249
NTM,219,NTM,OK,treatmentcontrol,1.921573432,0.285598341,6.728237375,6.42E-11,2.737366092,count,2.32E-06
GRIA1,229,GRIA1,OK,treatmentcontrol,1.901924748,0.27466771,6.924456998,1.90E-11,2.706407002,count,6.89E-07
TRPM1,274,TRPM1,OK,treatmentcontrol,1.882999499,0.225419734,8.353303695,1.29E-15,2.700865374,count,4.71E-11
EDIL3,284,EDIL3,OK,treatmentcontrol,1.8720906,0.206363904,9.071792881,6.63E-18,2.692341708,count,2.42E-13
AC087855.1,218,AC087855.1,OK,treatmentcontrol,1.894298727,0.294918494,6.423126264,4.04E-10,2.683902889,count,9.88E-06
ZFHX4,253,ZFHX4,OK,treatmentcontrol,1.871056571,0.270730868,6.911131277,2.07E-11,2.675908898,count,7.49E-07
NEBL,205,NEBL,OK,treatmentcontrol,1.879680873,0.287502787,6.537957045,2.04E-10,2.672938255,count,7.36E-06
FTX,287,FTX,OK,treatmentcontrol,1.860099837,0.178657432,10.41154467,1.79E-22,2.666167865,count,6.52E-18
NCOA1,249,NCOA1,OK,treatmentcontrol,1.860684133,0.209432407,8.884413634,2.69E-17,2.652244528,count,9.81E-13
TCF12,216,TCF12,OK,treatmentcontrol,1.849072186,0.264818477,6.982413801,1.32E-11,2.613493229,count,4.79E-07
HDAC9,268,HDAC9,OK,treatmentcontrol,1.813256928,0.211442019,8.575669755,2.61E-16,2.592777671,count,9.49E-12
CTNND2,269,CTNND2,OK,treatmentcontrol,1.811392341,0.268781724,6.739269002,6.00E-11,2.590655626,count,2.17E-06
SBF2,213,SBF2,OK,treatmentcontrol,1.807914113,0.275789834,6.555405203,1.83E-10,2.557459643,count,6.63E-06
GLCCI1,233,GLCCI1,OK,treatmentcontrol,1.77154644,0.253683039,6.98330661,1.31E-11,2.520620935,count,4.76E-07
NBEA,289,NBEA,OK,treatmentcontrol,1.75317408,0.193392025,9.065389723,6.96E-18,2.513702281,count,2.53E-13
PLCB4,226,PLCB4,OK,treatmentcontrol,1.75694767,0.246099232,7.139183885,4.88E-12,2.495180284,count,1.77E-07
FAF1,229,FAF1,OK,treatmentcontrol,1.754568132,0.245295724,7.15286882,4.47E-12,2.490006265,count,1.62E-07
FMNL2,203,FMNL2,OK,treatmentcontrol,1.757038442,0.275530405,6.376931232,5.30E-10,2.484590936,count,1.10E-05
ZNF804A,300,ZNF804A,OK,treatmentcontrol,1.718075478,0.283069445,6.069448715,3.14E-09,2.472013171,count,6.50E-05
SLC4A10,312,SLC4A10,OK,treatmentcontrol,1.703635255,0.145919656,11.67515948,4.38E-27,2.449522255,count,1.60E-22
MCC,287,MCC,OK,treatmentcontrol,1.690509329,0.216009992,7.82607004,5.16E-14,2.423508566,count,1.88E-09
MAML2,285,MAML2,OK,treatmentcontrol,1.64615883,0.192133678,8.567778666,2.76E-16,2.361286132,count,1.00E-11
GABRR2,245,GABRR2,OK,treatmentcontrol,1.656632876,0.239323146,6.922159039,1.93E-11,2.35921613,count,6.99E-07
MAPK8,230,MAPK8,OK,treatmentcontrol,1.647999729,0.244475667,6.740956068,5.94E-11,2.346824766,count,2.15E-06
CLASP1,223,CLASP1,OK,treatmentcontrol,1.640417191,0.231184348,7.095710438,6.44E-12,2.32638056,count,2.34E-07
PIAS1,238,PIAS1,OK,treatmentcontrol,1.602167608,0.215197255,7.445111725,6.67E-13,2.281050128,count,2.42E-08
PGM5,212,PGM5,OK,treatmentcontrol,1.605754214,0.259210146,6.194796924,1.53E-09,2.279980168,count,3.18E-05
LINC00632,290,LINC00632,OK,treatmentcontrol,1.58348106,0.218191085,7.257313273,2.28E-12,2.275336971,count,8.27E-08
SSBP2,286,SSBP2,OK,treatmentcontrol,1.584942218,0.181313974,8.741423436,7.75E-17,2.269596557,count,2.82E-12
KIAA1328,219,KIAA1328,OK,treatmentcontrol,1.588401502,0.243268136,6.52942686,2.14E-10,2.259092176,count,7.75E-06
KCTD16,223,KCTD16,OK,treatmentcontrol,1.580641168,0.264525943,5.975372963,5.33E-09,2.257819845,count,0.00011022
STAG1,234,STAG1,OK,treatmentcontrol,1.578915464,0.235219643,6.712515348,7.07E-11,2.24426266,count,2.56E-06
MAGI1,291,MAGI1,OK,treatmentcontrol,1.541789749,0.177903412,8.666442819,1.34E-16,2.209512139,count,4.89E-12
ACSL4,228,ACSL4,OK,treatmentcontrol,1.546010572,0.233758917,6.613696661,1.29E-10,2.202383042,count,4.67E-06
PTPRD,297,PTPRD,OK,treatmentcontrol,1.530876097,0.203181362,7.534530135,3.69E-13,2.198765908,count,1.34E-08
EXOC4,241,EXOC4,OK,treatmentcontrol,1.542307939,0.19443585,7.932220002,2.49E-14,2.197932372,count,9.05E-10
SLC23A2,274,SLC23A2,OK,treatmentcontrol,1.526423972,0.183340109,8.325641241,1.58E-15,2.183278566,count,5.73E-11
RNF150,234,RNF150,OK,treatmentcontrol,1.529120959,0.223105472,6.853803031,2.96E-11,2.179006554,count,1.07E-06
AGAP1,308,AGAP1,OK,treatmentcontrol,1.515575454,0.142290715,10.6512604,2.50E-23,2.175903649,count,9.13E-19
CELF2,242,CELF2,OK,treatmentcontrol,1.520232041,0.223045533,6.815792361,3.74E-11,2.166250007,count,1.36E-06
BRAF,206,BRAF,OK,treatmentcontrol,1.51112036,0.242144375,6.240575946,1.18E-09,2.139387801,count,2.44E-05
SNAP91,223,SNAP91,OK,treatmentcontrol,1.485140721,0.225534174,6.584991943,1.53E-10,2.113177612,count,5.55E-06
LIN7A,288,LIN7A,OK,treatmentcontrol,1.463951205,0.196399255,7.453954984,6.30E-13,2.099261271,count,2.29E-08
EIF4G3,266,EIF4G3,OK,treatmentcontrol,1.460128115,0.172662172,8.456560552,6.17E-16,2.085249766,count,2.25E-11
SETD5,226,SETD5,OK,treatmentcontrol,1.46587078,0.207387567,7.068267404,7.67E-12,2.083416603,count,2.78E-07
CADPS,367,CADPS,OK,treatmentcontrol,1.435598092,0.106156579,13.52340198,3.11E-34,2.068386913,count,1.14E-29
DENND4A,203,DENND4A,OK,treatmentcontrol,1.426705983,0.251129977,5.681145673,2.68E-08,2.023494166,count,0.000552527
CAMK2D,292,CAMK2D,OK,treatmentcontrol,1.387774184,0.169272002,8.198486252,3.88E-15,1.991133798,count,1.41E-10
ZNF608,223,ZNF608,OK,treatmentcontrol,1.399982896,0.210306253,6.656877166,9.93E-11,1.991094335,count,3.59E-06
WDFY3,204,WDFY3,OK,treatmentcontrol,1.387024517,0.225460593,6.151959843,1.96E-09,1.961898704,count,4.06E-05
ZEB1,212,ZEB1,OK,treatmentcontrol,1.351155688,0.218939797,6.171357184,1.75E-09,1.922049812,count,3.64E-05
LRBA,211,LRBA,OK,treatmentcontrol,1.353177956,0.233739664,5.789252593,1.49E-08,1.920828885,count,0.000307797
ARID1B,268,ARID1B,OK,treatmentcontrol,1.340945381,0.169312407,7.91994756,2.71E-14,1.917139801,count,9.85E-10
NETO1,323,NETO1,OK,treatmentcontrol,1.324923288,0.15066484,8.793845243,5.27E-17,1.907045764,count,1.92E-12
SORCS2,224,SORCS2,OK,treatmentcontrol,1.335867501,0.217191406,6.150646215,1.97E-09,1.898238697,count,4.09E-05
CDC42BPA,219,CDC42BPA,OK,treatmentcontrol,1.306819858,0.211145002,6.189205735,1.58E-09,1.856639876,count,3.28E-05
PAK3,241,PAK3,OK,treatmentcontrol,1.30027736,0.214480662,6.062445678,3.26E-09,1.856242264,count,6.76E-05
SHTN1,224,SHTN1,OK,treatmentcontrol,1.303392979,0.232588698,5.603853465,4.06E-08,1.855261778,count,0.000834559
REV3L,286,REV3L,OK,treatmentcontrol,1.291305429,0.174351458,7.406335697,8.62E-13,1.85035315,count,3.13E-08
TRIM2,280,TRIM2,OK,treatmentcontrol,1.287118313,0.170033782,7.569779942,2.92E-13,1.843500318,count,1.06E-08
FOXN3,272,FOXN3,OK,treatmentcontrol,1.271881667,0.169835535,7.488901954,5.00E-13,1.820395544,count,1.81E-08
RALGAPA1,214,RALGAPA1,OK,treatmentcontrol,1.280191689,0.220551341,5.804506497,1.37E-08,1.817480497,count,0.000283318
ITFG1,223,ITFG1,OK,treatmentcontrol,1.267641227,0.208681601,6.074523203,3.05E-09,1.804027024,count,6.31E-05
MAP7,347,MAP7,OK,treatmentcontrol,1.252904179,0.10404639,12.04178429,1.81E-28,1.803020348,count,6.62E-24
PUM2,251,PUM2,OK,treatmentcontrol,1.255415793,0.185061464,6.783777495,4.56E-11,1.788595054,count,1.65E-06
FSTL5,376,FSTL5,OK,treatmentcontrol,1.235800165,0.086785299,14.2397409,4.21E-37,1.781870065,count,1.54E-32
RIMS2,354,RIMS2,OK,treatmentcontrol,1.231714197,0.098488504,12.50617225,3.01E-30,1.773512514,count,1.10E-25
ABLIM1,247,ABLIM1,OK,treatmentcontrol,1.222733939,0.188518727,6.486007825,2.78E-10,1.74896254,count,9.88E-06
AKT3,229,AKT3,OK,treatmentcontrol,1.165256316,0.194379021,5.994763802,4.78E-09,1.662060441,count,9.89E-05
FER,216,FER,OK,treatmentcontrol,1.166952673,0.206945752,5.638930296,3.37E-08,1.659801609,count,0.000692478
BCL2L13,249,BCL2L13,OK,treatmentcontrol,1.161780869,0.185745835,6.254680585,1.08E-09,1.659530241,count,2.25E-05
BTRC,216,BTRC,OK,treatmentcontrol,1.152318237,0.204981026,5.621584888,3.69E-08,1.635537667,count,0.000759548
CLMN,247,CLMN,OK,treatmentcontrol,1.12953825,0.195982573,5.763462691,1.72E-08,1.613935269,count,0.000354194
MED13L,260,MED13L,OK,treatmentcontrol,1.111905673,0.172642727,6.440501103,3.64E-10,1.589244521,count,9.88E-06
PPP2R2B,314,PPP2R2B,OK,treatmentcontrol,1.061266444,0.144366184,7.351212152,1.24E-12,1.525591585,count,4.49E-08
SNHG14,320,SNHG14,OK,treatmentcontrol,1.056966835,0.129214975,8.179909767,4.43E-15,1.519317778,count,1.61E-10
NF1,235,NF1,OK,treatmentcontrol,1.063473634,0.173681678,6.123119281,2.31E-09,1.516149782,count,4.79E-05
PTPN4,229,PTPN4,OK,treatmentcontrol,1.063701426,0.188447307,5.644556247,3.27E-08,1.512692284,count,0.000671991
ANK3,360,ANK3,OK,treatmentcontrol,1.024521127,0.098080274,10.44574088,1.35E-22,1.476131564,count,4.93E-18
KHDRBS3,316,KHDRBS3,OK,treatmentcontrol,1.010979363,0.130876308,7.72469346,1.03E-13,1.452665319,count,3.74E-09
FAM172A,223,FAM172A,OK,treatmentcontrol,1.00354129,0.179564608,5.588747713,4.40E-08,1.429369724,count,0.000904189
